,condName,__name__,MooringFile,SeaStFile|WaveHs,SeaStFile|WaveTp,SeaStFile|WaveDir,SeaStFile|WaveSeed(1),InflowFile|PropagationDir,InflowFile|FileName_BTS,InflowFile|RotorApexOffsetPos,EDFile|NacYaw,EDFile|RotSpeed,EDFile|PtfmSurge,EDFile|BlPitch(1),EDFile|BlPitch(2),EDFile|BlPitch(3),ServoFile|PCMode,HydroFile|DiffQTF,windSpeed,windShear
79,80,Run_P200_C142_L1430_clump40_80_S1,"""Moordyn_P200_C142_L1430_clump40_80.dat""",1.04481,15.0796,102.978,1273398370,-134.99,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_80_seed1.bts""",0 0 0,134.99,,,,,,,0.0,5.172827182161533,0.14
80,81,Run_P200_C142_L1430_clump40_81_S1,"""Moordyn_P200_C142_L1430_clump40_81.dat""",4.1069,8.59346,115.612,1529691553,-141.47,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_81_seed1.bts""",0 0 0,141.47,0.0,0.0,90.0,90.0,90.0,0.0,0.0,27.3364,0.14
81,82,Run_P200_C142_L1430_clump40_82_S1,"""Moordyn_P200_C142_L1430_clump40_82.dat""",2.4188,17.1783,-7.46,-894294614,16.227,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_82_seed1.bts""",0 0 0,-16.227,,,,,,,0.0,3.255894754694369,0.14
82,83,Run_P200_C142_L1430_clump40_83_S1,"""Moordyn_P200_C142_L1430_clump40_83.dat""",1.92738,9.36299,79.721,479213694,-172.103,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_83_seed1.bts""",0 0 0,172.103,,,,,,,0.0,5.505840011802953,0.14
83,84,Run_P200_C142_L1430_clump40_84_S1,"""Moordyn_P200_C142_L1430_clump40_84.dat""",5.24927,11.741,65.063,-2051780736,-139.019,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_84_seed1.bts""",0 0 0,139.019,0.0,0.0,90.0,90.0,90.0,0.0,0.0,27.8152,0.14
84,85,Run_P200_C142_L1430_clump40_85_S1,"""Moordyn_P200_C142_L1430_clump40_85.dat""",1.06876,14.3186,132.861,1118728110,49.189,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_85_seed1.bts""",0 0 0,-49.189,,,,,,,0.0,6.106102764004516,0.14
85,86,Run_P200_C142_L1430_clump40_86_S1,"""Moordyn_P200_C142_L1430_clump40_86.dat""",6.87506,16.3827,35.522,206100150,-105.959,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_86_seed1.bts""",0 0 0,105.959,,,,,,,0.0,13.20688550452553,0.14
86,87,Run_P200_C142_L1430_clump40_87_S1,"""Moordyn_P200_C142_L1430_clump40_87.dat""",1.2831,14.0594,69.772,1118759158,150.835,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_87_seed1.bts""",0 0 0,-150.835,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.54245,0.14
87,88,Run_P200_C142_L1430_clump40_88_S1,"""Moordyn_P200_C142_L1430_clump40_88.dat""",0.951148,14.8156,119.607,-797439,10.397,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_88_seed1.bts""",0 0 0,-10.397,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.430666861548417,0.14
88,89,Run_P200_C142_L1430_clump40_89_S1,"""Moordyn_P200_C142_L1430_clump40_89.dat""",1.05267,16.5013,162.859,980383969,48.035,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_89_seed1.bts""",0 0 0,-48.035,,,,,,,0.0,6.692124220721024,0.14
89,90,Run_P200_C142_L1430_clump40_90_S1,"""Moordyn_P200_C142_L1430_clump40_90.dat""",0.991538,15.5006,-122.2297,-1147691810,40.918,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_90_seed1.bts""",0 0 0,-40.918,,,,,,,0.0,5.369028892999434,0.14
90,91,Run_P200_C142_L1430_clump40_91_S1,"""Moordyn_P200_C142_L1430_clump40_91.dat""",1.15379,16.5316,153.006,282709986,-116.596,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_91_seed1.bts""",0 0 0,116.596,,,,,,,0.0,6.904809409209363,0.14
91,92,Run_P200_C142_L1430_clump40_92_S1,"""Moordyn_P200_C142_L1430_clump40_92.dat""",2.31837,17.5098,-33.573,-1710269238,-144.479,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_92_seed1.bts""",0 0 0,144.479,,,,,,,0.0,4.532673503913241,0.14
92,93,Run_P200_C142_L1430_clump40_93_S1,"""Moordyn_P200_C142_L1430_clump40_93.dat""",0.949737,14.9939,120.768,-2146186712,151.479,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_93_seed1.bts""",0 0 0,-151.479,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.25424,0.14
93,94,Run_P200_C142_L1430_clump40_94_S1,"""Moordyn_P200_C142_L1430_clump40_94.dat""",8.70912,16.2926,0.322,1329720174,-36.08,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_94_seed1.bts""",0 0 0,36.08,,,,,,,0.0,13.88373134130041,0.14
94,95,Run_P200_C142_L1430_clump40_95_S1,"""Moordyn_P200_C142_L1430_clump40_95.dat""",2.55103,20.2362,-62.8697,301174333,49.241,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_95_seed1.bts""",0 0 0,-49.241,,,,,,,0.0,8.390737234069922,0.14
95,96,Run_P200_C142_L1430_clump40_96_S1,"""Moordyn_P200_C142_L1430_clump40_96.dat""",1.08882,13.1824,-82.8677,-812772002,-90.849,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_96_seed1.bts""",0 0 0,90.849,,,,,,,0.0,3.767939816501788,0.14
96,97,Run_P200_C142_L1430_clump40_97_S1,"""Moordyn_P200_C142_L1430_clump40_97.dat""",4.1325,17.4863,133.908,-1840624493,-140.684,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_97_seed1.bts""",0 0 0,140.684,,,,,,,0.0,18.55550342824299,0.14
97,98,Run_P200_C142_L1430_clump40_98_S1,"""Moordyn_P200_C142_L1430_clump40_98.dat""",1.734,19.118,-116.9103,2138238577,-126.256,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_98_seed1.bts""",0 0 0,126.256,,,,,,,0.0,8.19203201783884,0.14
98,99,Run_P200_C142_L1430_clump40_99_S1,"""Moordyn_P200_C142_L1430_clump40_99.dat""",1.00667,13.5733,-117.7179,360871521,-171.605,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_99_seed1.bts""",0 0 0,171.605,,,,,,,0.0,3.227292569458494,0.14
99,100,Run_P200_C142_L1430_clump40_100_S1,"""Moordyn_P200_C142_L1430_clump40_100.dat""",4.26,17.39,-145.0,1616758545,-144.028,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_100_seed1.bts""",0 0 0,144.028,0.0,0.0,90.0,90.0,90.0,0.0,0.0,27.962,0.14
