,condName,__name__,MooringFile,SeaStFile|WaveHs,SeaStFile|WaveTp,SeaStFile|WaveDir,SeaStFile|WaveSeed(1),InflowFile|PropagationDir,InflowFile|FileName_BTS,InflowFile|RotorApexOffsetPos,EDFile|NacYaw,EDFile|RotSpeed,EDFile|PtfmSurge,EDFile|BlPitch(1),EDFile|BlPitch(2),EDFile|BlPitch(3),ServoFile|PCMode,HydroFile|DiffQTF,windSpeed,windShear
78,79,Run_P200_C142_L1430_clump40_79_S1,"""Moordyn_P200_C142_L1430_clump40_79.dat""",1.74247,8.61776,-21.672,602748281,26.716,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_79_seed1.bts""",0 0 0,-26.716,,,,,,,0.0,4.508095751645484,0.14
79,80,Run_P200_C142_L1430_clump40_80_S1,"""Moordyn_P200_C142_L1430_clump40_80.dat""",1.04481,15.0796,12.978,-615132997,-44.99,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_80_seed1.bts""",0 0 0,44.99,,,,,,,0.0,5.172827182161533,0.14
80,81,Run_P200_C142_L1430_clump40_81_S1,"""Moordyn_P200_C142_L1430_clump40_81.dat""",4.1069,8.59346,25.612,209660392,-51.47,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_81_seed1.bts""",0 0 0,51.47,0.0,0.0,90.0,90.0,90.0,0.0,0.0,27.3364,0.14
81,82,Run_P200_C142_L1430_clump40_82_S1,"""Moordyn_P200_C142_L1430_clump40_82.dat""",2.4188,17.1783,-97.46,831780995,106.227,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_82_seed1.bts""",0 0 0,-106.227,,,,,,,0.0,3.255894754694369,0.14
82,83,Run_P200_C142_L1430_clump40_83_S1,"""Moordyn_P200_C142_L1430_clump40_83.dat""",1.92738,9.36299,-10.279,-1966219342,-82.103,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_83_seed1.bts""",0 0 0,82.103,,,,,,,0.0,5.505840011802953,0.14
83,84,Run_P200_C142_L1430_clump40_84_S1,"""Moordyn_P200_C142_L1430_clump40_84.dat""",5.24927,11.741,-24.937,-2034637674,-49.019,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_84_seed1.bts""",0 0 0,49.019,0.0,0.0,90.0,90.0,90.0,0.0,0.0,27.8152,0.14
84,85,Run_P200_C142_L1430_clump40_85_S1,"""Moordyn_P200_C142_L1430_clump40_85.dat""",1.06876,14.3186,42.861,1228367771,139.189,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_85_seed1.bts""",0 0 0,-139.189,,,,,,,0.0,6.106102764004516,0.14
85,86,Run_P200_C142_L1430_clump40_86_S1,"""Moordyn_P200_C142_L1430_clump40_86.dat""",6.87506,16.3827,-54.478,280343001,-15.959,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_86_seed1.bts""",0 0 0,15.959,,,,,,,0.0,13.20688550452553,0.14
86,87,Run_P200_C142_L1430_clump40_87_S1,"""Moordyn_P200_C142_L1430_clump40_87.dat""",1.2831,14.0594,-20.228,-616968923,-119.165,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_87_seed1.bts""",0 0 0,119.165,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.54245,0.14
87,88,Run_P200_C142_L1430_clump40_88_S1,"""Moordyn_P200_C142_L1430_clump40_88.dat""",0.951148,14.8156,29.607,-1184651817,100.397,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_88_seed1.bts""",0 0 0,-100.397,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.430666861548417,0.14
88,89,Run_P200_C142_L1430_clump40_89_S1,"""Moordyn_P200_C142_L1430_clump40_89.dat""",1.05267,16.5013,72.859,-1018521681,138.035,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_89_seed1.bts""",0 0 0,-138.035,,,,,,,0.0,6.692124220721024,0.14
89,90,Run_P200_C142_L1430_clump40_90_S1,"""Moordyn_P200_C142_L1430_clump40_90.dat""",0.991538,15.5006,147.7703,1675898283,130.918,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_90_seed1.bts""",0 0 0,-130.918,,,,,,,0.0,5.369028892999434,0.14
90,91,Run_P200_C142_L1430_clump40_91_S1,"""Moordyn_P200_C142_L1430_clump40_91.dat""",1.15379,16.5316,63.006,1397149193,-26.596,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_91_seed1.bts""",0 0 0,26.596,,,,,,,0.0,6.904809409209363,0.14
91,92,Run_P200_C142_L1430_clump40_92_S1,"""Moordyn_P200_C142_L1430_clump40_92.dat""",2.31837,17.5098,-123.573,-38393234,-54.479,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_92_seed1.bts""",0 0 0,54.479,,,,,,,0.0,4.532673503913241,0.14
92,93,Run_P200_C142_L1430_clump40_93_S1,"""Moordyn_P200_C142_L1430_clump40_93.dat""",0.949737,14.9939,30.768,-174042335,-118.521,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_93_seed1.bts""",0 0 0,118.521,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.25424,0.14
93,94,Run_P200_C142_L1430_clump40_94_S1,"""Moordyn_P200_C142_L1430_clump40_94.dat""",8.70912,16.2926,-89.678,157939197,53.92,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_94_seed1.bts""",0 0 0,-53.92,,,,,,,0.0,13.88373134130041,0.14
94,95,Run_P200_C142_L1430_clump40_95_S1,"""Moordyn_P200_C142_L1430_clump40_95.dat""",2.55103,20.2362,-152.8697,-672833371,139.241,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_95_seed1.bts""",0 0 0,-139.241,,,,,,,0.0,8.390737234069922,0.14
95,96,Run_P200_C142_L1430_clump40_96_S1,"""Moordyn_P200_C142_L1430_clump40_96.dat""",1.08882,13.1824,-172.8677,-1407922293,-0.849,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_96_seed1.bts""",0 0 0,0.849,,,,,,,0.0,3.767939816501788,0.14
96,97,Run_P200_C142_L1430_clump40_97_S1,"""Moordyn_P200_C142_L1430_clump40_97.dat""",4.1325,17.4863,43.908,-1050268089,-50.684,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_97_seed1.bts""",0 0 0,50.684,,,,,,,0.0,18.55550342824299,0.14
97,98,Run_P200_C142_L1430_clump40_98_S1,"""Moordyn_P200_C142_L1430_clump40_98.dat""",1.734,19.118,153.0897,915337509,-36.256,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_98_seed1.bts""",0 0 0,36.256,,,,,,,0.0,8.19203201783884,0.14
98,99,Run_P200_C142_L1430_clump40_99_S1,"""Moordyn_P200_C142_L1430_clump40_99.dat""",1.00667,13.5733,152.2821,-148099148,-81.605,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_99_seed1.bts""",0 0 0,81.605,,,,,,,0.0,3.227292569458494,0.14
99,100,Run_P200_C142_L1430_clump40_100_S1,"""Moordyn_P200_C142_L1430_clump40_100.dat""",4.26,17.39,125.0,-24138613,-54.028,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_100_seed1.bts""",0 0 0,54.028,0.0,0.0,90.0,90.0,90.0,0.0,0.0,27.962,0.14
